URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context (4),Context (5),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Has type,Collection Type,Recorded by,Chronotype,Material,Period,Find Color,Fabric group,Extant Part,Un,Comments,Date Read,Quantity,Reader Number,Weight,Duration,End date,Start date
http://opencontext.org/subjects/A7F5A965-076E-4417-5E56-053A09B71DB0,https://n2t.net/ark:/28722/k2h12x31c,Batch 35,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 70,,http://opencontext.org/subjects/BFC1C6DC-6C63-4271-51AD-96F6F3C50920,34.98251607,33.70863644,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:07:19Z,,Survey,R. Scott Moore,"African Red Slip, Imitation",pottery,"Roman, Late",orange,fine,rim,70_35_1,CF 297 (W),,1,1,35,449,749,300
http://opencontext.org/subjects/3E085445-5D20-42F3-39AB-69B9F104DB6F,https://n2t.net/ark:/28722/k2tt4hn6g,Batch 39,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 47,,http://opencontext.org/subjects/4ACBF491-5FBC-4572-AC3F-98A341CB16C9,34.98110921,33.70503483,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T21:53:59Z,,Survey,R. Scott Moore,African Red Slip 104,pottery,"Roman, Late",pink,fine,rim,47_39_1,ARS104,,1,1,21,449,749,300
http://opencontext.org/subjects/391DA1ED-67B9-40C4-7F92-2C7148055AD9,https://n2t.net/ark:/28722/k2xs5mb4p,Batch 47,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 51,,http://opencontext.org/subjects/823F2474-5DD3-4DC5-3657-EAAD011E3110,34.98070511,33.70993569,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:08:56Z,,Survey,R. Scott Moore,Cypriot Red Slip 9,pottery,"Roman, Late",pink,fine,rim,51_47_1,W.173 (9B),,1,1,26,449,749,300
http://opencontext.org/subjects/70386499-95B8-4401-27E7-3D7FDFF2968D,https://n2t.net/ark:/28722/k2ns0ns0m,Batch 47 (exp),Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Vigla,Unit 501,,http://opencontext.org/subjects/C3EDBDC2-6B6B-4885-BEA5-16F8E75B5881,34.9837667,33.70620921,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T21:58:54Z,amphora,Survey,R. Scott Moore,"Amphora, Ancient Historic",pottery,Ancient Historic,coarse brown,amphora,toe,501.1_47_1,dimple in end,,1,1,100,1499,749,0
http://opencontext.org/subjects/084704F8-4455-4E5C-43F2-09D75419C837,https://n2t.net/ark:/28722/k2862d62j,Batch 23,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 60,,http://opencontext.org/subjects/926DC704-5BCD-4B44-D4AB-7E2CDE59D0EA,34.98178966,33.70950672,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:13:38Z,,Survey,R. Scott Moore,Phocaean Ware 10,pottery,"Roman, Late",red,fine,rim,60_23_1,H10A2,,1,1,30,449,749,300
http://opencontext.org/subjects/2D99013E-B7E0-43E0-01F2-8403F175D16B,https://n2t.net/ark:/28722/k2xd0ss1f,Batch 45,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 71,,http://opencontext.org/subjects/3CE25D0B-87AA-40D2-5847-66DF276D3030,34.98251353,33.70907466,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T21:53:25Z,,Survey,R. Scott Moore,Phocaean Ware 10,pottery,"Roman, Late",brown,fine,rim,71_45_1,CF C-269,,1,1,13,449,749,300
http://opencontext.org/subjects/3A6D3F39-9D1F-4DCE-0D73-8CF56D14AEA7,https://n2t.net/ark:/28722/k2pr7pn8q,Batch 44 (exp),Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Vigla,Unit 501,,http://opencontext.org/subjects/C3EDBDC2-6B6B-4885-BEA5-16F8E75B5881,34.9837667,33.70620921,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T21:58:51Z,amphora,Survey,R. Scott Moore,"Amphora, Ancient Historic",pottery,Ancient Historic,coarse orange,amphora,toe,501.1_44_1,solid,,1,1,234,1499,749,0
http://opencontext.org/subjects/C8417710-4CA5-4B66-6997-85FD873CC13D,https://n2t.net/ark:/28722/k2r787j1f,Batch 28,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 65,,http://opencontext.org/subjects/6DEE1431-C403-458C-804E-0B3FDE872F41,34.98252871,33.70644533,-99,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:33:08Z,,Survey,R. Scott Moore,"Red Slip, Roman",pottery,Roman,orange,fine,handle,65_28_1,red slipped,,1,1,12,848,749,0
http://opencontext.org/subjects/D8AB26DB-4CD6-4DED-7FA9-187B9E4C3E14,https://n2t.net/ark:/28722/k2vt1jk46,Batch 31,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 12,,http://opencontext.org/subjects/1F1B9C45-2826-41B2-57CA-F07E3AB0212F,34.98144164,33.70731256,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:38:15Z,,Survey,R. Scott Moore,"Medium Coarse Ware, Ancient Historic",pottery,Ancient Historic,orange,medium coarse,body sherd,12_31_1,,,16,1,97,1499,749,0
http://opencontext.org/subjects/6AC9C392-A6FA-495D-4DDA-911276DA1E07,https://n2t.net/ark:/28722/k2319tx48,Batch 39,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 71,,http://opencontext.org/subjects/3CE25D0B-87AA-40D2-5847-66DF276D3030,34.98251353,33.70907466,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:33:40Z,cooking-vessel,Survey,R. Scott Moore,"Kitchen Ware, Roman Late",pottery,"Roman, Late",brown,kitchen/cooking,rim,71_39_1,ROMAN COOKPOT WITH 2 GROOVED EDGE,,1,1,15,449,749,300
http://opencontext.org/subjects/3E64DDC9-0764-4F04-B1BD-F0420A0F3500,https://n2t.net/ark:/28722/k2bz6331q,Batch 20,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Vigla,Unit 501,,http://opencontext.org/subjects/C3EDBDC2-6B6B-4885-BEA5-16F8E75B5881,34.9837667,33.70620921,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T21:51:24Z,,Survey,R. Scott Moore,"Coarse Ware, Ancient Historic",pottery,Ancient Historic,orange,coarse,handle,501_20_1,,,4,1,375,1499,749,0
http://opencontext.org/subjects/65FDFC7C-5465-4071-E793-56EA3D3F80A0,https://n2t.net/ark:/28722/k2r787j8t,Batch 17,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 13,,http://opencontext.org/subjects/6FD3A87B-0B84-46C7-5D8C-84C254478489,34.98143911,33.70775078,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:33:39Z,,Survey,R. Scott Moore,"Basin, Late Roman",pottery,"Roman, Late",buff,medium coarse,rim,13_17_1,,,1,1,277,449,749,300
http://opencontext.org/subjects/C1DCB7A9-DEE4-4919-3564-4279CF4C659D,https://n2t.net/ark:/28722/k2z89495k,Batch 12,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 187,,http://opencontext.org/subjects/2FE772EE-E7EB-4DD4-055B-D8568644AE5F,34.9868034,33.71568526,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:31:46Z,Late Roman 1 Amphora; amphora,Survey,R. Scott Moore,"Amphora, Late Roman 1",pottery,"Roman, Late",buff,amphora,handle,187_12_1,,,3,1,204,449,749,300
http://opencontext.org/subjects/39783693-44F9-44C4-1925-00538780E8E5,https://n2t.net/ark:/28722/k2p55gc1n,Batch 18,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 233,,http://opencontext.org/subjects/A23B0D43-B5F4-4165-4A4C-2DD576CCEBEE,34.98536839,33.71435812,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:05:36Z,Late Roman 1 Amphora; amphora,Survey,R. Scott Moore,"Amphora, Late Roman 1",pottery,"Roman, Late",buff,amphora,handle,233_18_1,,,4,1,357,449,749,300
http://opencontext.org/subjects/16387F68-5189-46BA-69A5-114D44EA7900,https://n2t.net/ark:/28722/k20g3jt2x,Batch 28,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 189,,http://opencontext.org/subjects/A01482D4-477F-4A5C-A8AA-4632E0D7550D,34.98679829,33.71656175,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:31:44Z,Late Roman 1 Amphora; amphora,Survey,R. Scott Moore,"Amphora, Late Roman 1",pottery,"Roman, Late",buff,amphora,handle,189_28_1,,,4,1,256,449,749,300
http://opencontext.org/subjects/62187478-206A-4685-BC28-4B1FA3F18C80,https://n2t.net/ark:/28722/k2xg9h45n,Batch 33,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 25,,http://opencontext.org/subjects/9217B3BC-1C6F-4DAD-0F11-9D73FD6ADB26,34.98072282,33.70686821,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:33:38Z,,Survey,R. Scott Moore,Cypriot Red Slip 9,pottery,"Roman, Late",buff,fine,rim,25_33_1,,,1,1,22,449,749,300
http://opencontext.org/subjects/C3F41B59-5139-4F57-E135-4C08F39F979C,https://n2t.net/ark:/28722/k28w39x3g,Batch 24,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 67,,http://opencontext.org/subjects/6C856C40-DC6B-4ED5-DF25-BE04FBA3FF83,34.98252366,33.70732177,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:32:56Z,Late Roman 1 Amphora; amphora,Survey,R. Scott Moore,"Amphora, Late Roman 1",pottery,"Roman, Late",orange,amphora,handle,67_24_1,,,2,1,141,449,749,300
http://opencontext.org/subjects/831DA4E2-BC83-4DCE-A150-42BE53DB59DA,https://n2t.net/ark:/28722/k2v981k30,Batch 17,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos,Unit 1322,,http://opencontext.org/subjects/BE16C0F0-5D97-410C-8180-5CBBF46AB0BB,34.99032889,33.71309825,-9000,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:02:11Z,,Survey,Mara Horowitz,"Stone Vessel, Alabaster",stone/lithics,Ancient,white,,rim,1322_17_2,,,1,2,129,9749,749,0
http://opencontext.org/subjects/F9BE690F-3E7A-4D30-ECDB-6905733212E4,https://n2t.net/ark:/28722/k20g3jt1f,Batch 3,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Dhekeleia,Unit 222,,http://opencontext.org/subjects/D589D14E-88A6-4CD8-07BA-FBDA584427C4,34.98572906,33.71436122,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:08:22Z,Late Roman 1 Amphora; amphora,Survey,R. Scott Moore,"Amphora, Late Roman 1",pottery,"Roman, Late",orange,amphora,handle,222_3_1,,,5,1,331,449,749,300
http://opencontext.org/subjects/C7297C22-2758-4D0D-069D-06040175EF2F,https://n2t.net/ark:/28722/k2vq2v56v,Batch 5,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Dhekeleia,Unit 222,,http://opencontext.org/subjects/D589D14E-88A6-4CD8-07BA-FBDA584427C4,34.98572906,33.71436122,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:38:01Z,Late Roman 1 Amphora; amphora,Survey,R. Scott Moore,"Amphora, Late Roman 1",pottery,"Roman, Late",orange,amphora,handle,222_5_1,,,1,1,306,449,749,300
http://opencontext.org/subjects/18E24569-5373-4954-D381-7F481A468EDB,https://n2t.net/ark:/28722/k29k47n25,Batch 42,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 71,,http://opencontext.org/subjects/3CE25D0B-87AA-40D2-5847-66DF276D3030,34.98251353,33.70907466,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:31:49Z,,Survey,R. Scott Moore,Phocaean Ware 3,pottery,"Roman, Late",orange,fine,rim,71_42_1,,,1,1,29,449,749,300
http://opencontext.org/subjects/DC7A01F9-80BB-4723-CD08-2CE4E96996C7,https://n2t.net/ark:/28722/k2w08z897,Batch 5,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Vigla North,Vigla North,Unit 1006,http://opencontext.org/subjects/A2F06141-3FAF-497F-AD77-034310C734B3,34.9861062,33.70657404,-1050,-751,Sample,2013-10-25T00:00:00Z,2018-05-31T21:51:33Z,amphora,Survey,R. Scott Moore,"Amphora, Cypro-Geometric",pottery,Cypro-Geometric,buff,amphora,handle,1006_5_1,Rolled handle ampho CGIII or later,,1,1,16,299,0,0
http://opencontext.org/subjects/068575D3-BE50-4B18-53F3-3FB410773374,https://n2t.net/ark:/28722/k2rx9573t,Batch 146 (exp),Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Vigla,Unit 501,,http://opencontext.org/subjects/C3EDBDC2-6B6B-4885-BEA5-16F8E75B5881,34.9837667,33.70620921,-311,299,Sample,2013-10-25T00:00:00Z,2018-05-31T22:12:46Z,,Survey,R. Scott Moore,"Fineware, Hellenistic-Roman Early",pottery,Hellenistic-Early Roman,fine buff,fine,base,501.1_146_1,"disc base, red slip",,1,1,37,610,299,0
http://opencontext.org/subjects/138E53AD-983D-44D0-AE5B-C090AF3DD4CB,https://n2t.net/ark:/28722/k2fx75s2z,Batch 9 (exp),Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Vigla,Unit 501,,http://opencontext.org/subjects/C3EDBDC2-6B6B-4885-BEA5-16F8E75B5881,34.9837667,33.70620921,-474,-100,Sample,2013-10-25T00:00:00Z,2018-05-31T21:59:07Z,,Survey,R. Scott Moore,"Coarse Ware, Classical-Hellenistic",pottery,Classical-Hellenistic,coarse buff,coarse,handle,501.1_9_1,green ware,,2,1,416,374,0,0
http://opencontext.org/subjects/54E9432E-0382-4FDB-7084-BE33995F47FB,https://n2t.net/ark:/28722/k2b27rk18,Batch 5,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Vigla,Unit 1021,,http://opencontext.org/subjects/2CA6D8A0-664D-4D78-410E-C477F613CB89,34.98815756,33.70840057,-99,749,Sample,2013-10-25T00:00:00Z,2018-05-31T21:50:23Z,amphora,Survey,R. Scott Moore,"Amphora, Roman",pottery,Roman,orange,amphora,handle,1021_5_1,stamp,,1,1,109,848,749,0
http://opencontext.org/subjects/6A5F2549-DDD9-4236-14D9-89B343A5C6F9,https://n2t.net/ark:/28722/k2sj1cj49,Batch 28,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Vigla North,Vigla North,Unit 1010,http://opencontext.org/subjects/7925DB5A-F0BA-44F7-B1F1-65EC9C26B64B,34.98605953,33.70913314,-1050,-312,Sample,2013-10-25T00:00:00Z,2018-05-31T22:59:20Z,,Survey,R. Scott Moore,"Medium Coarse Ware, Iron Age",pottery,Iron Age,green,coarse,handle,1010_28_1,geometric or archaic,,1,1,76,738,0,0
http://opencontext.org/subjects/B281BE97-8468-43E0-CB1C-E48F80E527A8,https://n2t.net/ark:/28722/k26q1vb2w,Batch 44 (exp),Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Water Plant,Unit 127,,http://opencontext.org/subjects/2968B2B9-77EF-4D06-F445-3815DA29EA85,34.9846547,33.71303722,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T21:59:42Z,,Survey,R. Scott Moore,Cypriot Red Slip 2,pottery,"Roman, Late",pink,fine,rim,127.1_44_1,,,1,1,4,449,749,300
http://opencontext.org/subjects/E32DCBCB-237D-43C8-4A48-BBE5B3EFE119,https://n2t.net/ark:/28722/k2bz63434,Batch 1,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 243,,http://opencontext.org/subjects/DECF09F3-0C90-442C-1F54-31C528B27C4B,34.98643249,33.71743512,-99,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:08:25Z,amphora,Survey,R. Scott Moore,"Amphora, Roman",pottery,Roman,orange,amphora,toe,243_1_1,,,1,1,93,848,749,0
http://opencontext.org/subjects/7355F0C3-4075-4471-2C7B-DF94214B1C58,https://n2t.net/ark:/28722/k2rb6xw2z,Batch 30,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Vigla,Unit 1013,,http://opencontext.org/subjects/2D4BB5F1-4730-4C32-0850-1E64E826AF4A,34.98731736,33.70764943,-1050,-312,Sample,2013-10-25T00:00:00Z,2018-05-31T23:26:26Z,,Survey,R. Scott Moore,"Fineware, Iron Age",pottery,Iron Age,buff,fine,rim,1013_30_1,white slip black paint,,1,1,5,738,0,0
http://opencontext.org/subjects/8767AC9C-64B5-44F8-84F6-9CCF829F7A65,https://n2t.net/ark:/28722/k2pg1kj3p,Batch 45,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 11,,http://opencontext.org/subjects/9E9B775F-1B48-4E72-C131-6CF455C8C941,34.98144417,33.70687434,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:02:24Z,,Survey,R. Scott Moore,Cypriot Red Slip 2,pottery,"Roman, Late",red,fine,rim,11_45_1,C.F. C-291,,1,1,26,449,749,300
http://opencontext.org/subjects/8000ABAE-A9D9-4A57-9340-490CCE5A437F,https://n2t.net/ark:/28722/k2xw49r21,Batch 122 (exp),Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 71,,http://opencontext.org/subjects/3CE25D0B-87AA-40D2-5847-66DF276D3030,34.98251353,33.70907466,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:32:28Z,,Survey,R. Scott Moore,Cypriot Red Slip 9,pottery,"Roman, Late",pink,fine,rim,71.1_122_1,,,1,1,10,449,749,300
http://opencontext.org/subjects/1CB82AF5-FF22-4547-0BF1-34C1740E647A,https://n2t.net/ark:/28722/k25b00w27,Batch 20,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Water Plant,Unit 127,,http://opencontext.org/subjects/2968B2B9-77EF-4D06-F445-3815DA29EA85,34.9846547,33.71303722,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:33:37Z,,Survey,R. Scott Moore,"African Red Slip 104, Imitation",pottery,"Roman, Late",pink,fine,rim,127_20_1,IARS104 w. 309,,1,1,11,449,749,300
http://opencontext.org/subjects/6383A5FA-7710-42B7-D706-0533143BC43F,https://n2t.net/ark:/28722/k2s46k14t,Batch 6,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Water Plant,Unit 173,,http://opencontext.org/subjects/D0447B35-8308-4603-9A84-A48D43E1FBE9,34.98573925,33.71260827,-1050,-751,Sample,2013-10-25T00:00:00Z,2018-05-31T22:13:41Z,,Survey,R. Scott Moore,"Fineware, Geometric",pottery,Geometric,orange,fine,body sherd,173_6_1,two joined together,,2,1,4,299,0,0
http://opencontext.org/subjects/020DB7E6-7A31-4ED4-46E9-7D06F36F8E46,https://n2t.net/ark:/28722/k2qb9x170,Batch 12,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 148,,http://opencontext.org/subjects/557E1F3F-67CD-4C7F-66F2-7C9598C65674,34.98681107,33.71437053,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:25:13Z,,Survey,R. Scott Moore,Cypriot Red Slip 9,pottery,"Roman, Late",pink,fine,rim,148_12_1,A.172,,1,1,9,449,749,300
http://opencontext.org/subjects/06939F0F-BE6D-4662-50B4-03E0577B3F50,https://n2t.net/ark:/28722/k22j6b05k,Batch 32,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 203,,http://opencontext.org/subjects/933FF670-147C-4351-E37B-B387F3124E48,34.9875145,33.71744447,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:09:26Z,,Survey,R. Scott Moore,Cypriot Red Slip 1,pottery,"Roman, Late",pink,fine,rim,203_32_1,csp1,,1,1,5,449,749,300
http://opencontext.org/subjects/DB88227B-37CB-4544-B404-CAEA8208DB18,https://n2t.net/ark:/28722/k2p845q8f,Batch 55,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 56,,http://opencontext.org/subjects/7EF1D2CA-DF5E-4A27-D60D-1801BDB595E4,34.98106578,33.70993877,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T21:53:52Z,,Survey,R. Scott Moore,Cypriot Red Slip 1,pottery,"Roman, Late",pink,fine,rim,56_55_1,white grits,,1,1,10,449,749,300
http://opencontext.org/subjects/D16DCE79-3FC9-40FD-5C37-7DBCB6103A30,FALSE,Batch 4,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Vigla-Ridge,Unit 1402,,http://opencontext.org/subjects/A3CE5232-A6A1-42E6-A1A0-AE9142BC74E5,34.98330473,33.70617384,-750,-100,Sample,2013-10-25T00:00:00Z,2018-05-31T22:12:52Z,,Survey,R. Scott Moore,"Storage, Archaic Basket Handle",pottery,Archaic-Hellenistic,buff,coarse,handle,1402_4_1,Classical to Hellenistic,,1,1,430,650,0,0
http://opencontext.org/subjects/D776126E-E8D8-46A8-9028-A435E99E2BE1,https://n2t.net/ark:/28722/k2td9q21p,Batch 49,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 8,,http://opencontext.org/subjects/CC092469-2253-4B04-6A58-3F9B586F16CA,34.98216803,33.70644251,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:19:09Z,,Survey,R. Scott Moore,African Red Slip 103,pottery,"Roman, Late",orange,fine,rim,8_49_1,ARS103,,1,1,5,449,749,300
http://opencontext.org/subjects/DB7F789E-D163-42E2-264F-6B178E6A9746,https://n2t.net/ark:/28722/k21z43m0d,Batch 35,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 4,,http://opencontext.org/subjects/33C46DE0-591F-4A85-056D-367DE232DFA4,34.98180231,33.70731563,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:33:51Z,,Survey,R. Scott Moore,Cypriot Red Slip 9,pottery,"Roman, Late",pink,fine,rim,4_35_1,A. 174,,1,1,24,449,749,300
